#
# Title: Swish 123 Nummer
# Author: Christopher Isene <christopher.isene@gmail.com>
# Date: 2023-11-05-rev-171359
# Source: https://github.com/cisene/swish-123/text/swish-123-datasource.tsv
#
# Legend: Swish-nummer, OrgNr, OrgNamn, Länk, Kategorier, Kommentar
#
entry	orgNumber	orgName	web	categories	comment
1230265645	802532-7506	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Helsingborg, Husensjö skola
1230266320	556961-5809	Strumpis / Panatta Of Sweden AB	https://www.strumpis.se/	fotvård,kompressionsstrumpor,stödstrumpor	
1230266411	849201-2201	Hylte/Halmstad VBK	https://www.hhvolley.se/	idrottsförening,volleyboll,volleybollklubb	
1230266445	751008-XXXX	Deer light healing / Anna Näsén	https://deerlighthealing.se/	healing,reiki	
1230269795	898801-1592	Svenska Bastuakademien	https://www.bastuakademien.se/	förening,kulturförening	
1230272302	031014-XXXX	Livemusik UF / Nikki Hatton	https://www.youtube.com/@livemusikuf5054	musik	
1230278762	802526-3669	Kallbadhusföreningen Havsbadet i Ängelholm	https://www.havsbadet.com/	havsbad,intresseförening,kallbadhus	
1230278952	718000-2284	Föreningen Jädersgården Ekonomisk förening	https://jadersgarden.se/	kulturförening,lokaluthyrning	
1230279190	802533-7778	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Dalarna, Ängsskolan
1230279372	559293-8251	Starlight Psykologi AB	https://www.starlightpsykologi.com/	parterapi,psykologi,terapisamtal	
1230279513	782000-1357	Föreningen Folkets Hus Långshyttan	https://www.langshyttansfolketshus.com/	lokaluthyrning	
1230281048	894001-0195	Norrmjöle Tennisklubb		idrottsförening,tennisklubb	
1230290213	802442-1219	Svenska Finnjolleförbundet	https://www.finnjolle.se/	finnjolle,förbund,segelklubb,segling	
1230291302	817601-5819	Vassunda IF	https://www.vassundaif.se/	idrottsförening	
1230291492	888800-3061	Västra Ångermanlands Travsällskap	https://hotingtravet.com/	travsällskap	
1230294033	802474-8561	Spanska Akademins fotbollsförening	https://www.spanskaakademin.se/	fotbollsklubb,idrottsförening	
1230294827	862501-2979	Guliganerna	https://guliganerna.se/	supporterklubb	
1230295014	826001-5303	Ölmstad Rid- & Körsällskap	https://orks.nu/	hästsport,ridklubb,ridskola	Café
1230295105	875001-6282	Örebro Läns Kennelklubb	https://www.skk.se/sv/OLKK/	hundsport,kennelklubb	
1230295196	802003-3869	Enskede Ridsällskap	http://www.enskederidsallskap.se/	hästsport,ridklubb	Tävlingar
1230295394	802473-0486	Hägglunds Ski Team SK - Skidor	https://www.hagglundsskiteam.se/	idrottsförening,skidor	Kläder
1230296749	556707-6889	Vallentuna Golfklubb	http://www.vallentunagk.se/	golfklubb	
1230297473	817001-4537	BACHO Museet / J P Johansson-Sällskapet	https://bahcomuseum.se/	historieförening,museum	
1230297721	556339-7859	Södertälje Bil & Alldemo AB	https://skarlunda.se/	bildelar,reservdelar	
1230298117	824000-9178	Kvinnojouren i Motala	https://motalakvinnojour.se/	kvinnojour	
1230299131	012001-3396	Stora Tolvsbo Jaktskytteklubb	https://www.stolvsbojaktskytte.se/	förening,jakt,skytteklubb	
1230299438	556346-3149	1GYM Sweden AB	https://1gym.se/	gym	
1230300202	819500-4729	Strängnäs JSK - Skyttesport	https://www.strangnas-jsk.se/	skytteklubb	
1230300384	802004-1797	Abrahamsbergskyrkan	https://abrahamsbergskyrkan.se/	religion	
1230300392	832400-0499	Pingstkyrkan Nybro	https://nybro.pingst.se/	religion	
1230300657	857200-4094	Pingstkyrkan Västra Frölunda	https://frolunda.pingst.se/	religion	
1230301960	802418-1524	Rotary Vadstena Kloster	https://portal.clubrunner.ca/16256/	rotaryklubb	
1230302505	802442-9105	Iskalla Ryttares förening	https://www.iskallaryttare.se/	ridklubb,ridskola,ryttarförening	
1230303057	556898-9254	Sverige Runt AB	https://sverigerunt.org/	frågesport,nöje,sport	
1230304733	802410-3072	AIK-Tifo	http://aiktifo.se/	supporterklubb	
1230304816	556931-5970	Vallentuna Kattcenter AB	http://vallentunakattcenter.se/	djurskydd,katthem	
1230305011	802420-2205	Sankt Staffans Kapell Älvåsen	https://www.staffanskapellet.se/	religion	
1230305607	887500-0542	Elimförsamlingen Bjuråker	http://nasviken.pingst.se/	religion	
1230305615	829501-5831	Braås Ponny- och Ridklubb	https://www.braaspork.se/	hästsport,ridklubb	
1230310904	252003-8874	Södra Ölands Pastorat	https://www.svenskakyrkan.se/sodraoland	religion	Barnverksamhet i Nådens kapell
1230313833	769606-2228	Brf Pinnpojken	https://www.brfpinnpojken.se/	bostadsrättsförening	
1230314377	202100-2874	Umeå Universitet	https://www.umu.se/kontakta-oss/ge-en-gava/sa-har-gor-du/donation/	donation	Arktisk och samisk forskning
1230316208	802534-5466	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Täby, Lemshaga akademi
1230316448	802532-7506	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Helsingborg, Gläntanskolan
1230316760	750811-XXXX	Yoganathi / Kundaliniyoga med Nathalie Parkvall / Nathalie Parkvall	http://yoganathi.se/	meditation,yoga	
1230317131	857207-1135	BS Gothia - Bågskytte	https://www.bsgothia.com/	bågskytteklubb,idrottsförening	
1230317461	729500-3938	Tävelsås Bygdegårdsförening	http://www.tavelsas.se/	bygdegårdsförening	
1230317545	802017-5090	Stiftelse Institutet för Independent Living	https://www.independentliving.org/	stiftelse	
1230319525	846002-2968	Lomma Tennis Förening	http://lommatf.se/	idrottsförening,tennisklubb	
1230320135	802002-8638	Försoningsgruppen	https://www.forsoningsgruppen.com/	hjälporganisation	
1230321265	252003-0822	Håbo Pastorat	https://www.svenskakyrkan.se/habopastorat	religion	
1230321463	817602-7889	Harmony Heights	https://harmonyheights.se/	körsång	
1230321976	868400-4552	Skara Baptistförsamling	https://betaniaskara.se/	religion	
1230322990	867200-6148	Mullsjö SOK	https://idrottonline.se/MullsjoSOK-Orientering/	idrottsförening,orienteringsklubb	Orientering
1230323337	802467-7182	Astronomisk Ungdom, AU	https://www.astronomiskungdom.se/	intresseförening	
1230323667	894000-2317	Tvärålunds IF	http://www.tvaralundsif.se/	idrottsförening	
1230323923	802417-1987	Talita	https://www.talita.se/	intresseförening	
1230325860	802429-4046	Önnereds Båtlag	https://onneredsbatlag.se/	båtklubb,förening	
1230325910	620312-XXXX	Internationella Kristna Ambassaden Jerusalem, ICEJ / Gitten Öholm	https://www.icej.se/	religion	
1230328385	252004-7982	Frösö Sunne Norderö församling	https://www.svenskakyrkan.se/frososunnenordero	religion	
1230328641	893201-0955	Hede Samfällighetsförening	http://fiskeihede.se/	fiskevård,sportfiske	
1230328922	892000-9803	Ljungdalens Friluftsförening Turist- & Informations Byrå	https://ljungdalsfjallen.se/	intresseförening,turistförening	
1230330571	842000-9022	Kulturhuset Anders / Anders Föreningen	https://www.kulturhusetanders.se/	kulturförening,kulturhus	
1230331488	832801-0155	Katthemmet Oskarshamn	https://katthemmetoskarshamn.se/	djurskydd,katthem	
1230333328	825001-3011	Hela Människan Norrköping Ria	https://helamanniskan.se/norrkoping/	hjälporganisation	Gåva
1230333591	924000-6768	Stall Nyckelby	http://www.stallnyckelby.se/	ridklubb,ridskola	
1230333781	826000-0354	Bottnaryds Alliansförsamling	https://bottnarydallians.se/	religion	
1230334276	875000-0310	Filadelfiakyrkan Örebro	http://www.filadelfiaorebro.se/	religion	
1230334292	252000-5501	Månsarps Församling	https://www.svenskakyrkan.se/mansarp	religion	ACT
1230336172	556836-9465	Spånga Friskvård Hälsocenter AB	https://spangafriskvard.se/	fotvård,friskvård,massage	
1230336289	802439-0984	Föreningen Förvildade Katter, FFK	https://forvildadekatter.se/	djurskydd,katthem	
1230336826	818000-1029	Eskilstuna GUIF IF	https://www.guif.nu/	handbollsklubb,idrottsförening	Garderob
1230336982	556870-9645	Solna Marin i Stockholm AB	https://solnamarin.se/	båtförsäljning,båtvarv,båtvård	
1230337022	556706-5262	Gideonsbergskyrkan	https://www.svenskakyrkan.se/vasteras/gideonsbergskyrkan	religion	Insamlingar och aktiviteter
1230337048	802456-7581	Eksjö RC Klubb - Bilsport	https://www.eksjorck.se/	förening,rcbil,rcbåt	Båt
1230337964	802006-8352	Museiföreningen Ångfartyget Ejdern	https://wp.ejdern.org/	intresseförening,museum	
1230339358	802006-1688	Frälsningsarmén	https://www.fralsningsarmen.se/Nykoping/	religion	Nyköping
1230345140	556779-7377	Batalj Event AB	https://www.bataljevent.se/	eventarrangör	
1230345801	814400-4853	Ridklubben Norrtälje Ryttare	https://www.ridklubbennorrtaljeryttare.se/	hästsport,ridklubb,ridskola	
1230346346	846001-9048	Bjärreds Optimistjolle Klubb, BOJK	https://idrottonline.se/BjarredsOJK-Segling	båtklubb,segelklubb	
1230348094	590125-XXXX	Mimmi Design	https://mimmidesign.se/	design,kläder	
1230350033	802481-8802	Insamlingsstiftelsen Midnattssolens Trädgård	https://linnesamfundetpolcirkeln.se/	intresseorganisation,naturvård,stiftelse	
1230362046	813600-4085	Millesgårdens Vänner	https://millesgardensvanner.se/	förening,intresseförening	
1230362459	252004-1142	Nora-Skogs Församling	https://www.svenskakyrkan.se/kramfors/nora-kyrka	religion	
1230362970	802443-4329	Håbo Scoutkår	https://haabo.scout.se/	scoutkår	
1230363531	802426-1250	Sverige för UNHCR	https://sverigeforunhcr.se/	hjälporganisation	
1230363846	960405-XXXX	Natalie Carrion	http://www.nataliecarrion.se/	artist,musik	
1230364281	802006-9392	Medborgarrättsrörelsen i Sverige, MRRS	https://mrrs.se/	intresseförening	
1230365288	556768-8337	Marias Logi AB	https://mariaslogi.se/	hotell,logi	
1230365700	867800-7801	Råbäcks Mekaniska Stenhuggeri / Föreningen Stenhuggeriets Vänner	https://rabacksstenhuggeri.se/	intresseförening,kulturförening,museum	
1230365882	012070-9027	Kronobergs Dreverklubb	https://kronobergsdk.se/	hund,hundklubb	
1230366260	817600-1363	Österledskyrkan i Gamla Uppsala	https://osterledskyrkan.se/	religion,scoutkår	Scoutverksamheten
1230366591	864000-0405	Alingsås Sjöscoutkår	https://alingsas-sjo.scout.se/	scoutkår	
1230366930	802463-4944	Cityidrott Landskrona	https://cityidrott.se/	idrott	
1230368050	802461-2965	Gotlands Igelkottsfond	http://www.gotlandsigelkottfond.se/	djurskydd,intresseförening	
1230369421	878000-5321	Västerås BK - Brottning	http://www.vasterasbrottarklubb.se/	brottning,brottningsklubb,intresseförening	Medlemsavgift
1230369959	878000-2864	Västerås Gymnastikförening	http://www.vgf.nu/	gymnastikförening,idrottsförening	
1230370577	843003-3947	Ödåkra Tennisklubb	https://odakratennis.se/	idrottsförening,tennisklubb	
1230373837	883200-4462	Plintsbergs Bystuga	https://plintsbergsby.com/	byalag,hembygdsförening	
1230375493	252000-1278	Riala Församling	https://www.svenskakyrkan.se/roslagens-ostra-pastorat/riala-forsamling	religion	
1230375576	802512-6163	Fiskebåten Edit KN18 Karlshamn / Kulturföreningen Edits Vänner	http://www.edit.n.nu/	intresseförening,kulturförening	
1230375675	883200-8380	Skebergs Bygdegård	https://skeberg.se/	bygdegårdsförening	
1230375899	802434-5632	S:t Stefanus Koinonia	https://www.stefanuskoinonia.org/	religion	
1230376376	829501-0030	Åseda Hembygdsförening	http://www.aseda.net/	hembygdsförening	
1230376467	559085-2033	ON Training AB	http://ontraining.se/	gym,träning	
1230379271	252000-0841	Överjärna Församling	https://www.svenskakyrkan.se/jarna-vardinge	religion	Kollekt
1230379362	252003-1382	Karlstads Pastorat	https://www.svenskakyrkan.se/karlstadspastorat	religion	Musikverksamhet
1230383778	802528-6793	Kappi Islandshästförening	https://www.kappi-islandshastforening.se/	hästsport,islandshäst	
1230385260	876400-0413	Karlskoga Bergslags Hembygdsförening	https://www.hembygd.se/karlskoga	hembygdsförening	
1230388108	556543-3538	Kåfalla Herrgård / Bejfab - Berthil Jansson Fastigheter	https://kafalla.se/	religion	
1230389544	802438-4912	Strokeföreningen i Stockholms län	https://stockholmlan.strokeforbundet.se/	anhörigorganisation,patientorganisation	
1230389932	802533-7794	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Skaraborg, Billingskolan
1230391672	802449-6823	Hertsölandets Byaförening	https://hertsolandet.se/	byalag,hembygdsförening	
1230392142	969650-4647	Yoga i Hagen / Male & Female Production HB	https://www.yogaihagen.se/	massage,yoga	
1230392704	802533-7786	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Lund, Fladängsskolan
1230393926	867800-2729	Falbygdens Häststportsförening	https://falbygdenshf.se/	hästsport,ridskola,ridsport	
1230393983	530111-5035	Citrus Advokatbyrå	https://cadvokat.se/	advokatbyrå,juridiska tjänster	
1230394775	556680-5528	E-biljett / AXS Sweden AB	https://solutions.axs.com/	eventarrangör	
1230395517	556557-5130	Bjelleforsgruppen Kontor AB	https://www.bjellefors.se/	kontorsmaterial,trycksaker	
1230395657	835600-7479	Naturskyddsföreningen i Blekinge	https://blekinge.naturskyddsforeningen.se/	intresseförening	
1230396150	556412-9053	Veckans Valfläsk / Aktiebolaget Zenskräck	https://www.patreon.com/user/creators?u=71624390	politisk kommentar	
1230399485	814801-2340	Crazy Flutters Square Dance Club	https://www.crazyflutters.com/	dansförening,squaredance	
1230399717	556655-1718	Faktum Skåne AB	https://www.faktum.se/	hjälporganisation	
1230399972	556930-0956	Essense i Kiruna AB	https://essense.se/	yoga	
1230400499	828000-0426	Tannåker Pingstförsamling	https://tannakerpingst.se/	religion	
1230401182	252004-2033	Floby Församling	https://www.svenskakyrkan.se/floby	religion	
1230401851	802006-1688	Frälsningsarmén	https://www.fralsningsarmen.se/Falun/	religion	Falun
1230404301	802443-8155	Kvinnojouren Malva	https://kvinnojourenmalva.se/	kvinnojour	
1230410035	817300-3339	Films SK	https://www.laget.se/FilmsSK/	idrottsförening,sportklubb	
1230410191	802005-9716	Vänsterpartiet	https://www.vansterpartiet.se/	politiskt parti	
1230410290	825001-4753	Capella Ecumenica	https://www.capellaecumenica.se/	religion	
1230410589	818000-0468	Eskilstuna Motorbåtsklubb, EMBK	https://embk.se/	förening,motorbåtsklubb	
1230411132	817000-8893	Hela Människan Enköping	https://helamanniskan.se/enkoping	hjälporganisation,religion	
1230411983	825003-8059	Gryts Bygdegårdsförening	https://bygdegardarna.se/gryt/	bygdegårdsförening	
1230412007	430626-XXXX	Föreningstjänst i Vänersborg / Kaj Dahlqvist	http://foreningstjanst.se/	försäljning,gravyr,metallbearbetning	
1230413203	833200-0317	Filadelfiaförsamlingen I Hultsfred	https://www.hultsfredpingst.se/	religion	
1230413807	559264-0741	Liv i Balans Dalarna AB	https://livibalansdalarna.se/	yoga	
1230416032	839401-1343	Sönnertorp Golf	http://sonnertorpgolf.se/	golfklubb	
1230416065	802463-3193	Youth With A Mission - YWAM Stockholm	http://www.ywamstockholm.se/	hjälporganisation,religion	
1230416438	883201-0162	Slätta SK	http://www.slattask.se/	idrottsförening,sportklubb	
1230416602	802468-9179	Djurens Vänner Vetlanda	https://www.djurensvanner.se/vetlanda	djurskydd	
1230416941	868400-5575	Skara Brukshundsklubb	http://www.skarabk.se/	brukshundsklubb,hundsport	
1230416982	875003-5209	Nora BK	https://www.norabk.com/	idrottsförening	
1230417162	802402-1084	Svenska Ölfrämjandet	https://svenskaolframjandet.se/	förening,intresseorganisation	
1230417295	855100-7704	Göteborgs Ungdomskör	https://www.goteborgsungdomskor.se/	donation,körsång,ungdomsverksamhet	
1230417832	802003-3869	Enskede Ridsällskap	http://www.enskederidsallskap.se/	hästsport,ridklubb	
1230419572	802600-2322	Vika Fiskevårdsområde	http://www.vikafvof.se/	fiskevård,förening	
1230419903	863500-7720	Lerums Luftgevärsskytteförening	https://lerumsungdomsskytte.com/	skytte,sportskytte	
1230422709	660122-XXXX	Sjökaptensgården Bed & Breakfast / Marie Johansson	https://sjokaptensgarden.se/	logi,lokaluthyrning,ställplats	
1230423962	556075-6933	Blomsterboden Eksjö	https://blomsterbodeneksjo.interflora.se/	blomarrangemang,florist	
1230423988	875000-4122	Örebro Fältrittklubb	https://www.orebrofaltrittklubb.se/	fältrittklubb,hästsport,ridklubb	
1230423996	556706-5262	Viksängskyrkan	https://www.svenskakyrkan.se/vasteras/viksangskyrkan	religion	Ungdomsverksamheten
1230424523	802493-9962	Musik i Lerum	https://musikilerum.se/	intresseförening,kulturförening,musikförening	
1230424960	556950-0571	Helenas Hållbara / Wildros Miljö & Kommunikation AB	https://helenashallbara.se/	försäljning	
1230425207	865500-9630	Handikappsrörelsens fastighetsförening i Ulricehamn	https://hfu-fast.se/	intresseförening	
1230425215	556290-6692	JGs Husvagnar AB	https://jgshusvagnar.se/	campingutrustning,husvagnsförsäljning,husvagnsuthyrning	
1230425272	802435-9047	Jämtland-Härjedalens Stövarklubb, JHSK	https://jhstovare.se/	hundklubb,hundsport,stövarklubb	
1230425603	702000-7972	Gribbylunds Fastighetsägareförening	https://www.gribbylund.se/	fastighetsägarförening	
1230425694	802446-1793	Jössehäringar Hjälper Barn	https://www.facebook.com/JHBARVIKA	hjälporganisation	
1230425876	846001-4049	Kulladals Fotbollsförening	https://www.kulladalsff.se/	fotbollsklubb,idrottsförening	
1230426023	822002-9410	Föreningen Spiran Linköping	http://www.spiranlinkoping.se/	spiritualism	
1230426056	827000-5336	Mariannelunds Fiskeklubb	https://www.mariannelundsfiskeklubb.se/	fiskeklubb,sportfiske	
1230426346	556510-9344	Terapeut Jinder / AB ÅSA JINDER	https://www.terapeutjinder.se/	samtalsterapi,terapeut	
1230426890	826001-0064	Huskvarna Hundklubb	https://www.huskvarnahundklubb.se/	förening,hundklubb	
1230427229	802414-1841	Stjärnjouren	https://stjarnjouren.nu/	kvinnojour,transjour	
1230428532	556997-6839	Lindia AB	https://lindia.net/	konsulttjänster	
1230428706	833600-8787	Lysingbadets GK	http://www.lysingsbadetsgk.com/	golfklubb	
1230428789	802530-4331	Finska Filadelfia i Stockholm	https://www.raulilehtonen.com/	religion	
1230429076	849201-6574	Bröstcancerföreningen Halland	https://halland.brostcancerforbundet.se/	bröstcancer,cancerforskning,intresseförening	
1230429746	252002-4205	Anundsjö Församlning	https://www.svenskakyrkan.se/ornskoldsvikssodra/anundsjo--skorped	religion	ACT
1230434043	559237-7559	Optimal Service AB	https://www.optimalservice.nu/	hemstädning,städning	
1230434290	559194-9440	LaxTon Ghost Sweden AB	https://www.laxton.se/	försäljning,partihandel,postorder	
1230435354	802470-2451	Quinnoqraft Sandviken	https://www.qvinnoqraft-sandviken.se/	ideell förening	
1230438077	802422-9497	Feministiskt Initiativ	https://feministisktinitiativ.se/	politiskt parti	
1230438093	817602-0637	Bröstcancerföreningen Uppsala Län	https://uppsala.brostcancerforbundet.se/	bröstcancer,cancer,förening	
