#
# Title: Swish 123 Nummer
# Author: Christopher Isene <christopher.isene@gmail.com>
# Date: 2024-11-15-rev-210320
# Source: https://github.com/cisene/swish-123/text/swish-123-datasource.csv
#
# Legend: Swish-nummer, OrgNr, OrgNamn, Länk, Kategorier, Kommentar
#
"entry","orgNumber","orgName","web","categories","comment"
"1230126193","802013-3099","Riksförbundet HjärtLung Stockholm","https://www.hjart-lung.se/riksforbundet/stockholm/lokalforeningar/stockholm/","anhörigorganisation,patientförening,riksförbund",""
"1230127076","802521-4621","Partiet Vändpunkt","https://partietvandpunkt.se/","politiskt parti",""
"1230129080","559393-7781","Thai Cha-da AB","https://www.thaicha-da.se/","massage,thaimassage",""
"1230129171","802463-5289","Staffanstorps Bowlingklubb","https://www.stabk.se/","bowlingklubb,idrottsförening",""
"1230129593","819000-4948","Oxelösunds Skyttegille","https://ox-skg.se/","skytteklubb,sportskytteklubb",""
"1230130526","700804-XXXX","Husapoteket.eu","https://www.husapoteket.eu/","apotek",""
"1230130716","889201-4138","Medskogsbrons BK","https://www.svenskalag.se/medskogsbron","fotbollsklubb,idrottsförening",""
"1230132290","802454-3970","Ryds Scoutkår","https://ryd.scout.se/","scoutkår",""
"1230133520","802505-5826","Jägarvallens Byalag","https://www.jagarvallensbyalag.se/","byalag",""
"1230133744","897000-3649","EFS Norrbotten","https://www.efs.nu/norrbotten/","religion",""
"1230134486","556815-5666","Donnez Orkester AB","https://www.donnez.se/","dansband,orkester",""
"1230134510","864500-4840","Sjömarkens IF","https://www.laget.se/SjomarkensIF/","bouleklubb,fotbollsklubb,idrottsförening",""
"1230134536","802006-1688","Frälsningsarmén","https://www.fralsningsarmen.se/malmo/","godkänd gåvomottagare,religion","Malmö Julgrytan"
"1230134635","815201-1188","Fornminnessällskapet på Mälaröarna","https://www.hembygd.se/fornminnessallskapet-pa-malaroarna","fornminnesförening,hembygdsförening",""
"1230134924","817000-5980","PRO Enköping","https://pro.se/distrikt/distrikt-uppsala-lan/samorganisationer/samorganisation-enkoping/foreningar/enkoping.html","pensionärsklubb","Resor"
"1230135152","898500-5258","Holmträsk Fiskevårdsområde","https://www.visitnorsjo.se/sv/325342/Holmtraskbygdens-FVO/","fiskeklubb,fiskevårdsområde",""
"1230135244","802497-6790","SPF Seniorerna Kabusa","https://www.spfseniorerna.se/distrikt/skanedistriktet/foreningslista/kabusa/","pensionärsklubb",""
"1230135434","878000-5313","Västerås BK30 / Västerås Bollklubb av ÅR 1930","https://www.bk30.se/","fotbollsklubb,idrottsförening",""
"1230135525","559009-7969","Sebastian C Hansson AB","","golftränare,personlig träning",""
"1230138727","802530-2970","Rena Mälaren Ideell Förening","https://www.renamalaren.com/","havsvård,naturvård",""
"1230138941","802530-8597","Färjestadens IBS","https://www.svenskalag.se/farjestadensibs","idrottsförening,innebandyklubb",""
"1230139691","556813-0339","Lilla Bandet från Färgelanda / Johan Pettersen AB","https://www.lillabandet.se/","orkester,underhållning",""
"1230140954","734000-0277","Burs Bygdegårdsförening","https://www.burs.nu/","bygdegårdsförening",""
"1230141374","849600-0236","Pingstförsamlingen i Varberg","https://www.pingstvarberg.se/","religion","Matkassen"
"1230141960","822002-5517","LinköpingsPolisens SeniorKlubb, LPSK","https://www.lpsk.nu/","pensionärsklubb",""
"1230142133","882600-9329","Kvarnsvedens IK","https://www.kvarnsvedensik.com/","fotbollsklubb,idrottsförening","Entré"
"1230142745","802528-2826","Nordisk Förening för Spädbarns Utveckling, NFSU","https://nfsu.org/","intresseförening",""
"1230142919","857200-4094","Pingstkyrkan Västra Frölunda","https://frolunda.pingst.se/","religion","Utbyggnaden"
"1230142927","559177-2198","MorrRingens AB","https://morrringens.se/","meditation,spiritualism",""
"1230143792","559265-7158","Oxyboost-O2 Sweden AB","https://www.oxyboost-o2sweden.com/","hälsa,intresseförening",""
"1230149286","212000-0266","Kulturskolan, Tierps Kommun","https://www.tierp.se/tierp.se/kultur-fritid-och-friluftsliv/kulturskolan.html","dans,musik,teater",""
"1230154583","882600-9329","Kvarnsvedens IK","https://www.kvarnsvedensik.com/","fotbollsklubb,idrottsförening","Kiosk"
"1230154724","820114-XXXX","Silyns Massage o Fotvård","https://www.bokadirekt.se/places/silyns-fotklinik-47427","fotvård,massage",""
"1230156174","802421-8169","Nyköpings Curlingklubb","https://www.svenskalag.se/nykopingsck","curlingklubb,idrottsförening",""
"1230156513","702001-1545","Svenska Konstnärernas Förening, SKF","https://konstnarshuset.org/","konstnärsförening",""
"1230157024","802451-0391","Diabetesorganisationen i Sverige, DIOS","https://diabetesorg.se/","diabetes,hälsovård,patientförening",""
"1230157131","824000-4260","Västers Bordtennisklubb Motala","https://vastersbtk.se/","bordtennisklubb,idrottsförening",""
"1230157693","802401-3404","Stall Kungsgården / Stiftelsen Hippocampus","https://www.stallkungsgarden.se/","hästsport,stiftelse,utbildning",""
"1230157859","893200-7217","Ragundadalens Rally Club","https://ragundadalensrc.se/","motorklubb,motorsport",""
"1230158824","802535-2744","Sexdrega Hembygdsförening","https://www.hembygd.se/sexdrega","hembygdsförening",""
"1230159228","813200-3289","Upplands-Bro Ryttarförening","https://upplandsbroryttarforening.se/","hästsport,ridsport,ryttarförening","Cafeteria"
"1230159699","898801-0925","Parkinsonförbundet - Norrbotten","https://www.parkinsonforbundet.se/haer-finns-vi/parkinson-norrbotten/","förbund,parkinson,patientförening",""
"1230160952","865000-7431","Svenljunga Scoutkår","https://svenljunga.scout.se/","scoutkår",""
"1230165373","780629-XXXX","Aizhans Massage & Hälsa / Aizhan Henrysson","https://massagevetlanda.se/","massage",""
"1230166769","802493-8048","SPF Seniorerna Ringstorp Helsingborg","https://www.spfseniorerna.se/distrikt/skanedistriktet/foreningslista/Ringstorp/","pensionärsklubb",""
"1230167650","802541-6325","Paulusgemenskapen","https://www.pauluskapellet.se/","religion",""
"1230169185","802477-2082","Mellanhedens Biljardklubb","https://www.mhbiljardklubb.se/","biljardklubb",""
"1230171942","815601-0301","Skogås HK","https://www.laget.se/Skogas/","handbollsklubb,idrottsförening",""
"1230172080","252003-4956","Södermöre Pastorat","https://sodermore.se/","religion","Kollekt Halltorp-Voxtorp"
"1230172155","556630-3169","Världens Ände Friskvårdare / Trosa Kombo Kunsult AB","https://friskvardare.se/","massage",""
"1230172171","815600-4304","Syrianska FC","https://www.laget.se/SyrianskaFC/","fotbollsklubb,idrottsförening",""
"1230172262","854600-5409","Munkedals SCK","https://www.svenskalag.se/munkedalssck","cykelklubb,idrottsförening,mountainbikeklubb,skidlöparklubb",""
"1230173161","817000-5949","Göta Motorsällskap","https://www.gota.nu/","motorklubb,motorsällskap",""
"1230173674","898800-3466","Piteå Motorsällskap","https://www.svenskalag.se/piteams","motorklubb,motorsport",""
"1230173724","802468-6324","Herrljunga Scoutkår","https://herrljunga.scout.se/","scoutkår",""
"1230173781","854600-0970","Munkedals BK","https://www.svenskalag.se/munkedalsbk","idrottsförening,ishockeyklubb",""
"1230178079","812000-4687","Svenska Organisation Mondiale pour l’Éducation Préscolaire, OMEP","https://omep.org.se/","intresseförening,utbildning",""
"1230178897","883200-1351","Hedby Byalag","https://www.hedby.se/","byalag",""
"1230180695","802541-6721","Nordic Reel Icons / Nordic Legions","https://nordiclegions.net/","hjälporganisation",""
"1230180778","886501-0485","Edsbyn Red Farmers","https://www.redfarmers.se/","supporterklubb",""
"1230181032","769603-1975","SOND Skoterledsnätet","https://sond.se/","snöskoterklubb",""
"1230181479","827000-7316","Kråkshults Hembygdsförening","https://www.hembygd.se/krakshults","hembygdsförening",""
"1230181917","835000-3185","Olsängsgården","https://olsangsgarden.se/","religion",""
"1230182030","885501-0966","PRO Åshammar","https://pro.se/distrikt/distrikt-gavleborg/samorganisationer/samorganisation-sandviken/foreningar/ashammar.html","pensionärsklubb",""
"1230182063","817603-1568","Bälinge Ryttarförening","http://www.balingerf.se/","förening,hästsport,ridklubb,ryttarförening",""
"1230182121","855100-3679","Föreningen för Tibetansk Buddhism i Göteborg","https://www.tibetanskbuddhism.se/","healing,meditation,religion,yoga",""
"1230182188","857209-3444","ATSUB/Göteborg - Föreningen Anhöriga Till Sexuellt Utnyttjade Barn Och Ungdomar","https://www.atsubgbg.nu/","kvinnojour",""
"1230182618","556520-1190","AIK Fotboll","https://www.aikfotboll.se/","fotbollsklubb",""
"1230182774","802454-0513","Munskänkarna","https://www.munskankarna.se/sv/regioner/vastkusten/lysekil/","vinprovning","Lysekil"
"1230182808","864000-0439","Annelunds IF","https://www.annelundsif.com/","idrottsförening",""
"1230182865","867800-0608","Friggeråkers Bygdegårdsförening","https://bygdegardarna.se/friggeraker/","bygdegårdsförening",""
"1230182899","887500-5020","Hudiksvalls Rid och Ponnyklubb","https://www.facebook.com/hudiksvallsridochponnyklubb/","hästsport,ponnyklubb,ridklubb",""
"1230183038","869000-1337","Kinne-Vedums IF","https://www.k-vif.com/","fotbollsklubb,idrottsförening",""
"1230183095","866601-4231","S:t Helena BK","https://www.svenskalag.se/skovde","basketbollklubb,idrottsförening",""
"1230183194","846005-5109","Malmö Släktforskarförening","https://www.msff.se/","genealogi,släktforskning",""
"1230183236","556706-5262","Gideonsbergskyrkan","https://www.svenskakyrkan.se/vasteras/gideonsbergskyrkan","religion","Fair Trade"
"1230183715","838200-3633","Skepparslövs IF","https://www.svenskalag.se/skippet","fotbollsklubb,idrottsförening",""
"1230183822","875700-0818","Pingstförsamlingen i Kumla","https://www.kumlapingst.se/","religion",""
"1230183939","802003-2754","Strindbergssällskapet","https://auguststrindberg.se/","intresseförening",""
"1230183947","885500-0173","Filadelfiaförsamlingen i Sandviken","https://www.sandvikenpingst.se/","religion",""
"1230184119","894700-6006","Evangelisk-Luthersk Samling","https://els.nu/","religion",""
"1230184143","818000-5012","Torshälla Golfklubb","https://www.torshallagk.se/","golfbana,golfklubb",""
"1230184374","894000-1558","Sandviks IK","https://www.sandviksik.se/","idrottsförening","Medlems & Deltagaravgifter"
"1230184531","879000-2060","Fagersta Södra IK","https://www.laget.se/FSIK/","idrottsförening,skidlöparklubb,triathlonklubb",""
"1230184788","838200-2221","Christianstads Skyttesällskap","https://www.svenskalag.se/christianstadsskyttesallskap","skytteklubb,sportskytteklubb","Tävlingsavgifter"
"1230184994","837001-3602","Frida Kvinnojour Hässleholm","https://fridakvinnojour.se/","kvinnojour",""
"1230185090","839400-0411","EFS-Kyrkan i Ängelholm","https://efs-kyrkan.info/","religion","Servering"
"1230185348","828000-3115","Värnamo Alliansförsamling","https://varnamoallians.se/","religion",""
"1230185363","826000-8613","Barnarps IF","https://www.svenskalag.se/barnarpsif","fotbollsklubb,gymnastikförening,idrottsförening,innebandyklubb",""
"1230185603","854601-1787","Djurhemmet Tigerharen Vegan Sanctuary","https://tigerharen.org/","djurhem,djurvård",""
"1230186015","849201-1435","Gullbrannakyrkan","https://www.gullbrannakyrkan.se/","religion",""
"1230186429","895400-5651","Korpförening Lycksele","https://www.korpenlycksele.se/","idrottsförening,korpenförening",""
"1230186593","829500-7374","Alvesta SK","https://www.svenskalag.se/alvestask","idrottsförening,ishockeyklubb,skridskoklubb",""
"1230186684","556712-8805","Peter o Susanne Bowling AB","https://psbowling.se/","bowling,försäljning",""
"1230186726","802454-8573","Tynningö Idrottsförening - Simidrott","https://www.tynningoif.se/","idrottsförening,simklubb",""
"1230186734","857200-0860","GAIS, Göteborgs Atlet- & Idrottssällskap","https://www.gais.se/","fotbollsklubb,idrottsförening,sport",""
"1230186999","640117-XXXX","Beas Gong Yoga / Handgreppet Beatrice Nilsson","https://beasgongyoga.se/","healing,massage,yoga",""
"1230189357","849000-3681","Slöinge-Eftra Hembygdsförening","https://www.hembygd.se/sloingeeftra","hembygdsförening",""
"1230189407","262000-0881","Sydskånska Nationen","https://sydskanska.se/","donation,studentnation,studentorganisation",""
"1230190397","817605-9387","Hökåsens Scoutkår","https://hokasen.scout.se/","scoutkår",""
"1230190413","212000-2742","Luleå Kommun","https://www.lulea.se/","gästhamn","Hamnavgift"
"1230190694","556192-2971","Josefssons Trafikskola","https://www.josefssonstrafikskola.se/","trafikskola","Örebro V"
"1230190702","849400-9528","Aktiva Seniorer Kungsbacka","https://kungsbacka.aktivaseniorer.com/","pensionärsklubb",""
"1230190876","252003-0095","Märsta Pastorat","https://www.svenskakyrkan.se/marsta","religion","Kollekt Skepptuna kyrka"
"1230191023","802508-0469","Bara vanlig hälsa","https://baravanlig.se/","friskvård,hälsa",""
"1230191742","897000-3623","Lions Luleå","https://e-clubhouse.org/sites/lulea/","lionsklubb",""
"1230191858","719500-1230","Stallarholmens Båtklubb","https://www.stallarholmensbatklubb.se/","båtklubb",""
"1230191981","814800-7738","Runby IF","https://www.svenskalag.se/runbyif","fotbollsklubb,idrottsförening",""
"1230192120","832400-5654","Korpen Kalmar","https://www.korpen.se/korpenkalmar","idrottsförening,korpenförening",""
"1230192211","802411-8013","Sällskapet Moderata kvinnors historia","https://moderatakvinnorshistoria.se/","intresseförening",""
"1230192476","802440-2706","ElektroTekniska Föreningen vid Lunds Tekniska Högskola, Lunds Universitet","https://etf.nu/","intresseförening,studentorganisation",""
"1230192526","883201-0121","Olsnäsgårdens Vänner","https://olsnasgarden.com/","religion",""
"1230192690","802453-9697","Hasse & Tage-Museets Vänner","https://www.hasseotagemuseet.se/","museum",""
"1230192724","810707-XXXX","Lucky Tarot / Tarotlink I Stockholm / Aaryan Paras Sharma","https://luckytarot.se/","horoskop,medium,spiritualism",""
"1230192948","556145-9321","Mattssons Trafikskola i Värnamo AB","https://mattssons-trafikskola.se/","trafikskola,utbildning",""
"1230192963","252003-8874","Södra Ölands Pastorat","https://www.svenskakyrkan.se/sodraoland","religion","Ventlinge kyrka"
"1230192971","252003-8874","Södra Ölands Pastorat","https://www.svenskakyrkan.se/sodraoland","religion","Glömminge kyrka"
"1230193045","818500-3525","Österåkers Idrottssällskap (ÖIS)","https://www.svenskalag.se/osterakersis","förening,idrottsförening,idrottssällskap",""
"1230193110","802501-5747","Matfors Konstförening","https://matfors.konstforeningar.se/","konstförening",""
"1230193540","846006-8664","Svenska Röda Korset","https://www.rodakorset.se/ort/skane/lomma-kommun/","hjälporganisation,rödakorset","Lomma"
"1230193748","838201-1669","PRO Åhus","https://pro.se/distrikt/distrikt-skane/samorganisationer/samorganisation-kristianstad/foreningar/ahus.html","pensionärsklubb",""
"1230193920","252002-7943","Indalens Pastorat","https://www.svenskakyrkan.se/indalenspastorat","religion","Kollekt Holms församling"
"1230194423","802488-1024","SPF Seniorerna Marmen Matfors","https://www.spfseniorerna.se/distrikt/vasternorrlandsdistriktet/foreningslista/marmen/","pensionärsklubb",""
"1230194431","252002-3660","Häggdångers Församling","https://www.svenskakyrkan.se/harnosand/haggdanger-kyrka","religion",""
"1230195495","878000-5214","S:t Lukas i Västerås","https://sanktlukas.se/vasteras/","handledning,organisationsutveckling,psykoterapi",""
"1230196550","556814-6673","Mode Eva","https://www.modeeva.se/","försäljning,kläder",""
"1230196816","848000-2990","Socialdemokraterna Ystad","https://socialdemokraternaystad.se/","politiskt parti",""
"1230199216","802007-4756","Sjöscoutkåren S:t Göran","https://stg.scout.se/","scoutkår","Café"
"1230199364","819500-1121","Strängnäs Scoutkår","https://strangnas.scout.se/","scoutkår",""
"1230199638","802457-0189","Alingsås Klätterklubb, AKK","https://www.akk.nu/","idrottsförening,klätterklubb",""
"1230199687","817001-4198","Enköpings SK UK","https://www.laget.se/ESKFOTBOLL/","fotbollsklubb,idrottsförening",""
"1230199992","550903-XXXX","Björknä Kennel / Arne Persson","https://www.beaglekennel.se/","hunduppfödning,kennel",""
"1230200831","802494-8856","För Falun I Falun","https://www.facebook.com/groups/389338467909355/","hjälporganisation,insamling",""
"1230200832","802494-8856","Dalarna hjälper / För Falun I Falun","https://www.facebook.com/dalarnahjalper","hjälporganisation,insamling,ukraina",""
"1230201194","883202-7307","Hjortnäs-Sunnanängs Hembygdsförening","https://www.hjortnas.se/","hembygdsförening",""
